00008c73ee43c15b16c26b26398c1577,1.31498e-26
0002ded3a0b54f2ffdab0ca77a5ce2b6,0.943981
00050a9df8e13f6ab5a3d3b3e2fc6a86,1.44531e-31
000b1aa62b95e448784b8b341de46c64,8.34704e-31
000d9f96b5eddf04a3b7a37cb95d0a00,3.22703e-25
00111635044e630cb47c519a6ab7e906,6.17203e-30
00132b31a466e3e2a71ef5235e7d1305,1.04116e-22
0014f376f7468a7e0c2a53634c59ac41,3.69294e-40
0019e9f595600ccdad3b18fd533b8db2,8.72157e-26
001e99215de891f05b5477909bc7f881,5.46801e-39
001f3cc1a52d5f5f1bc00a695b0d76d6,8.6853e-11
001fdd36a279feac528ff5a90b95abfe,4.78395e-14
0020a74237a56d01edf2533a2b500b56,1.04529e-28
00222cfb0a608b5c82b6146d8ab4b5e3,1.111e-20
002790d7b247bed1ee6f8cb22666de00,2.15438e-27
002e1ecd5f949e85232c299d5edf2a43,3.03195e-13
002e3abbb4493e8ed5c3580622fea049,1.33499e-33
0033d1a13c7f83237452a34b6d71b47c,1.36214e-18
0034545800bd3cd3c7348e6bfd3c8699,1.66306e-18
003478d0d29d8a342c495f3175d45ddc,3.33648e-24
00348cab07252551b7567418dd282295,7.55592e-21
00351550e94ffd37fded54967678cde2,2.61381e-32
00378119167b2a222cfa2ddbd0b71dae,8.44455e-14
0037b95a0d0dd6a905ffd53cbc6dce84,1.69493e-36
00387641d2371ec45e724630a0f53e0b,1.29655e-32
0038782816483995071377d78c2104ad,0.710472
003af692f5aa17e3af3b363759fbd4bd,5.88913e-32
003b12316f62a64e03d27782e1ff0fc2,1.50213e-18
003b861864af16ba73bcb32377cbe57d,2.06556e-21
003c43d809dddce82d156c8878692b16,3.18296e-07
003cca4998c26548b62a6199cd8403e0,1.83707e-09
003de525b69220746a04f294826a6264,5.17026e-32
0041849cbb258f2ac9ee0f26e24f6980,4.9831e-26
0046caa3a94b6aa074a220d05e463ee3,0.00390003
004be2d68423c9df05df60def9601c0a,6.94982e-25
004e6df3251b8b3a6721d3bfdc722b83,1.01088e-18
0051ba271b228ee034241eae77351c14,8.40244e-25
0054b1aa0a8f293e267b92cc19b9c7d0,5.10941e-24
0054c7a35bbfeb9f04468bf6d8bc4fbd,1.37786e-37
005547096df3b6063ad421a0078f5a6b,0.000676097
005d614a68647dc832e5ac9519e160ad,2.54553e-21
0060de2ec740feb07578f06209fc30a6,5.77351e-38
00618675fc0a4990414bf18bf9f1a3c9,9.98275e-05
00661e20c1756ee788d2bacbc4ca344d,4.57766e-38
006c4b1697c64abd78867e2fad240010,6.21046e-35
006c867958ac341487d1a48a1b9cfcc7,2.19516e-40
006c98ba7a0607c638686632b9a734f7,2.06581e-39
006cd1f3b7dcb935902caeefaba73987,1.87639e-20
007353db5f0388399e67f87388f43eae,1.01393e-36
0073c83f66507d477a70b2bd6bafa684,1.52717e-05
0075156e0acffc58ab554feaff030dd6,6.04679e-40
007a1e42d41b399e9641cc3b881dde8f,2.29289e-30
007a5a1d4e20f913bacc90df53d50627,2.39425e-17
007e9cec2b35aade974b6ded58ebf63d,8.87016e-26
007f3d727832afac6e4f71a198af259e,2.04079e-24
00822c63c072e4fa725aa2ca4fb2626a,1.41008e-14
00825bf2d1faf1745e4c70a51500578e,3.67363e-11
008313de97b469d30567a58b1b3577b9,4.49078e-18
0085a03a25ef76303e6e4c903090e787,8.06204e-31
008d2c7b1caae0f098c30d70a8acb6a0,0.858525
008eff9a9d3a932e437894b6a9972728,0.976307
0095b895c30c0a808284a132f92843d8,5.91968e-33
009a3cfb532627efc6c5e0d62cd89e7e,7.93897e-11
009a45f45781cd94e3baaccc9edf656d,7.59041e-33
009d90dc707faae423cb590f1e5e864e,2.21733e-23
00a34ea3fe0d6f3c27127146e1398501,8.69867e-22
00a56675df9b0d63beeb4c1d79dbec25,1.0221e-28
00a6b5b32d1949486b3b446f655ca447,1.04227e-12
00aa8fad273d0133487f91b66bae0e10,3.48885e-10
00aac75ea2e04c36519aa640dd1f54d8,5.6414e-35
00ab96cda83fd99958c173f848c53e61,9.17873e-40
00b2ef889fde67e71ea9d0405646b6bd,5.71439e-32
00b3f09664578f5f2a4df6f2cf2a1290,5.85901e-33
00b406b8ef8411396c26f8218be6f3b1,4.05007e-40
00b572374dcad1b5463a576556de0ba6,3.65802e-09
00b65952473e1d18eca456562cbf2fb2,1.23468e-33
00b66b08cd51d551309c4023a6962aac,3.16253e-20
00b6ee2c6c8b1c4e4ab4e3cdbd6a90a5,1.89273e-26
00b9ffebfc0da2b5c1775be21eecd56a,2.00223e-31
00bc206a9dc830b03c67bdbcf451cbaa,5.46904e-09
00bd372986eb4b195a2646a18893e6be,0.00504245
00bddeef85fbaddadcb9665872640829,1.4654e-31
00c83e8ccaca1434ae3a59950327f983,2.94603e-24
00cc81766c7a791c6ba05ea62e0bcdd2,4.56492e-25
00cda8a49d3a6878b8ba80d6c6ac3c4f,2.42048e-23
00d19cbc2df90fc05d56148ab6360aa7,8.33705e-22
00d252bc6aad147b8d29aaf3a6255836,6.23588e-25
