00008c73ee43c15b16c26b26398c1577,0.13893811
0000e2398b12121a85166fed5fe2a3da,0.4834763
0001fe8dce14ce099aa6ca8ea5026ea7,0.052996933
00027f50019000accc492e5684efc818,0.71315116
00028c9da3573ec50db74b44310ae507,0.6830473
0002ded3a0b54f2ffdab0ca77a5ce2b6,0.839476
0003dc8130969abe688cadf5f14ea19f,0.12985153
000462baadff8a02f7f6fef84d242eed,0.096140906
00050a9df8e13f6ab5a3d3b3e2fc6a86,0.030972647
0005e4c0263f52453438ddd0d55aef82,0.61792666
0006ac9aadbdbf2fed5e62b4e463daa1,0.26181644
0006d16543c1c4866dfa59fbbf7eedab,0.12691362
0007819a84e047a78fbbd620557104ad,0.33507258
0008720f6bfadf1aa4039a856eef3ecb,0.30351055
000a00e6939f803bbf4aaf51b39048d0,0.014152287
000b1aa62b95e448784b8b341de46c64,0.06145115
000b4096d7a0962245181f01e002b203,0.05701586
000d282c41fc76964cdc31b805c464a7,0.030076157
000d409d670038a868ed471a8334345d,0.010589472
000d9f96b5eddf04a3b7a37cb95d0a00,0.019483829
000f15bf6a8f0b51126ece0ce93af65c,0.101817
0010f818848455dfe997e69ee03518ef,0.064547636
00111635044e630cb47c519a6ab7e906,0.095765986
00117b31bd107c43123c8a0180dc036c,0.5211321
0011d5f78c56a18dbb60a455c084ecca,0.052979667
0012028fdd971d39caa88c8d0136334a,0.19789614
00132b31a466e3e2a71ef5235e7d1305,0.28638893
0014f376f7468a7e0c2a53634c59ac41,0.014112638
001543427ff6300877e6a44e354588a6,0.27571115
0015734d9e317de07623fd04ddaef05a,0.008264802
00192fd48e421b51228e63845df46b9c,0.2726104
0019e9f595600ccdad3b18fd533b8db2,0.28989184
001abb71230ddab7ff7016ccfac80d16,0.9497563
001ac19de0eb93f585f74c2d207d9afc,0.59251076
001e99215de891f05b5477909bc7f881,0.048788846
001f3cc1a52d5f5f1bc00a695b0d76d6,0.2539927
001fbbcf7a772e68e7ca1accf93e807d,0.345186
001fdd36a279feac528ff5a90b95abfe,0.33013207
00204f1e3ee2102835b99b1cd372a8d5,0.2825302
0020a74237a56d01edf2533a2b500b56,0.18783185
0021c7f072ad0e8068ab8c611700bfe1,0.22476155
00222cfb0a608b5c82b6146d8ab4b5e3,0.5683807
0023276a212ce8efa247fc1bca44b853,0.8955543
0023a488eab672009fd8a97aa2a930a8,0.029909851
00245e6ba06c7142c6c8e9b60b0b4afc,0.3536838
00245e8c6aa3db195be49c04ecacb551,0.21926475
00272b94de0e8e2af3cd67422388ddba,0.65178186
002790d7b247bed1ee6f8cb22666de00,0.12105078
0029bf6bbac4cb8ef325828408ca8721,0.32085335
002a80d574a26583900e0b1e199c4ef8,0.038457155
002d78cefc2397e89c416fb1938024d8,0.32622743
002dda05885ccc7a9872aa99adb6b153,0.39983603
002e1ecd5f949e85232c299d5edf2a43,0.31254306
002e3abbb4493e8ed5c3580622fea049,0.03433107
002e7d021896a755c1f77b331e80b5c1,0.37314087
00300d8402fbd9d8a74af5478b1326d6,0.059421875
0033d1a13c7f83237452a34b6d71b47c,0.45883337
0033e984df54bbaa1ead7d66fbad38f0,0.2943395
0034191f1ba86a77526df5f2a7188a2c,0.6969732
0034545800bd3cd3c7348e6bfd3c8699,0.3258398
003478d0d29d8a342c495f3175d45ddc,0.07764804
00348cab07252551b7567418dd282295,0.25793383
00351550e94ffd37fded54967678cde2,0.60582095
00378119167b2a222cfa2ddbd0b71dae,0.908033
0037b95a0d0dd6a905ffd53cbc6dce84,0.03731276
00387641d2371ec45e724630a0f53e0b,0.053545896
0038782816483995071377d78c2104ad,0.55789334
00391785ae2604198ff96170941d7f65,0.3188397
003af692f5aa17e3af3b363759fbd4bd,0.06820876
003b12316f62a64e03d27782e1ff0fc2,0.28654382
003b861864af16ba73bcb32377cbe57d,0.18175004
003c43d809dddce82d156c8878692b16,0.18596117
003cca4998c26548b62a6199cd8403e0,0.80400175
003d65f69dc2790ed89f88702cef2699,0.86446524
003de525b69220746a04f294826a6264,0.08957716
00407cec5976cfdfd06e2597ebbaa8d2,0.05012468
0041849cbb258f2ac9ee0f26e24f6980,0.05547284
004225ae888890c798f8cbdbb36b75d5,0.22869992
00450228a40e22a5dbdf455d95183f47,0.025741214
00467b962c09b4c1b592619ae62d99cf,0.118649274
0046caa3a94b6aa074a220d05e463ee3,0.85944563
00470f8f35183b45d26e8effc80a8330,0.054188013
004718956f7ca07fbbc7c86d8c1cb76b,0.92384756
